Fecha,Region,Producto,Ventas,Costos
2023-09-14,Oeste,B,149,149
2023-09-14,Oeste,C,191,64
2023-09-14,Oeste,D,448,97
2023-09-15,Norte,A,260,141
2023-09-15,Norte,B,160,244
2023-09-15,Norte,C,137,160
2023-09-15,Norte,D,204,183
2023-09-15,Sur,A,388,38
2023-09-15,Sur,B,409,199
2023-09-15,Sur,C,127,159
2023-09-15,Sur,D,90,201
2023-09-15,Este,A,477,86
2023-09-15,Este,B,473,273
2023-09-15,Este,C,232,101
2023-09-15,Este,D,362,180
2023-09-15,Oeste,A,450,282
2023-09-15,Oeste,B,176,88
2023-09-15,Oeste,C,246,92
2023-09-15,Oeste,D,140,183
2023-09-16,Norte,A,330,95
2023-09-16,Norte,B,400,174
2023-09-16,Norte,C,106,20
2023-09-16,Norte,D,110,211
2023-09-16,Sur,A,252,299
2023-09-16,Sur,B,426,272
2023-09-16,Sur,C,495,54
2023-09-16,Sur,D,333,283
2023-09-16,Este,A,280,81
2023-09-16,Este,B,413,140
2023-09-16,Este,C,365,126
2023-09-16,Este,D,178,118
2023-09-16,Oeste,A,275,54
2023-09-16,Oeste,B,322,156
2023-09-16,Oeste,C,336,202
2023-09-16,Oeste,D,99,166
2023-09-17,Norte,A,177,39
2023-09-17,Norte,B,174,120
2023-09-17,Norte,C,415,129
2023-09-17,Norte,D,420,224
2023-09-17,Sur,A,60,133
2023-09-17,Sur,B,311,160
2023-09-17,Sur,C,298,135
2023-09-17,Sur,D,290,234
2023-09-17,Este,A,424,85
2023-09-17,Este,B,274,57
2023-09-17,Este,C,162,139
2023-09-17,Este,D,299,130
2023-09-17,Oeste,A,66,215
2023-09-17,Oeste,B,496,169
2023-09-17,Oeste,C,148,286
2023-09-17,Oeste,D,327,220
2023-09-18,Norte,A,232,102
2023-09-18,Norte,B,265,96
2023-09-18,Norte,C,179,126
2023-09-18,Norte,D,289,38
2023-09-18,Sur,A,73,256
2023-09-18,Sur,B,176,207
2023-09-18,Sur,C,477,249
2023-09-18,Sur,D,214,153
2023-09-18,Este,A,188,41
2023-09-18,Este,B,222,170
2023-09-18,Este,C,178,119
2023-09-18,Este,D,303,124
2023-09-18,Oeste,A,202,181
2023-09-18,Oeste,B,255,24
2023-09-18,Oeste,C,497,102
2023-09-18,Oeste,D,251,252
2023-09-19,Norte,A,230,142
2023-09-19,Norte,B,160,129
2023-09-19,Norte,C,220,151
2023-09-19,Norte,D,185,212
2023-09-19,Sur,A,50,43
2023-09-19,Sur,B,283,214
2023-09-19,Sur,C,62,132
2023-09-19,Sur,D,66,181
2023-09-19,Este,A,74,233
2023-09-19,Este,B,225,218
2023-09-19,Este,C,453,89
2023-09-19,Este,D,259,254
2023-09-19,Oeste,A,315,60
2023-09-19,Oeste,B,217,273
2023-09-19,Oeste,C,206,79
2023-09-19,Oeste,D,469,60
2023-09-20,Norte,A,113,63
2023-09-20,Norte,B,220,199
2023-09-20,Norte,C,198,242
2023-09-20,Norte,D,353,179
2023-09-20,Sur,A,321,198
2023-09-20,Sur,B,64,298
2023-09-20,Sur,C,396,111
2023-09-20,Sur,D,173,263
2023-09-20,Este,A,96,190
2023-09-20,Este,B,344,117
2023-09-20,Este,C,403,24
2023-09-20,Este,D,59,94
2023-09-20,Oeste,A,66,251
2023-09-20,Oeste,B,420,138
2023-09-20,Oeste,C,432,95
2023-09-20,Oeste,D,188,129
2023-09-21,Norte,A,351,109
2023-09-21,Norte,B,252,43
2023-09-21,Norte,C,329,242
2023-09-21,Norte,D,279,270
2023-09-21,Sur,A,180,249
2023-09-21,Sur,B,160,145
2023-09-21,Sur,C,102,100
2023-09-21,Sur,D,391,59
2023-09-21,Este,A,441,56
2023-09-21,Este,B,210,72
2023-09-21,Este,C,50,92
2023-09-21,Este,D,78,184
2023-09-21,Oeste,A,485,136
2023-09-21,Oeste,B,342,77
2023-09-21,Oeste,C,495,187
2023-09-21,Oeste,D,474,275
2023-09-22,Norte,A,395,149
2023-09-22,Norte,B,331,51
2023-09-22,Norte,C,498,111
2023-09-22,Norte,D,145,247
2023-09-22,Sur,A,345,22
2023-09-22,Sur,B,240,20
2023-09-22,Sur,C,483,209
2023-09-22,Sur,D,296,167
2023-09-22,Este,A,200,296
2023-09-22,Este,B,131,172
2023-09-22,Este,C,212,39
2023-09-22,Este,D,83,38
2023-09-22,Oeste,A,335,269
2023-09-22,Oeste,B,367,148
2023-09-22,Oeste,C,149,25
2023-09-22,Oeste,D,371,123
2023-09-23,Norte,A,484,45
2023-09-23,Norte,B,202,66
2023-09-23,Norte,C,336,216
2023-09-23,Norte,D,175,53
2023-09-23,Sur,A,472,81
2023-09-23,Sur,B,358,26
2023-09-23,Sur,C,434,116
2023-09-23,Sur,D,393,180
2023-09-23,Este,A,496,192
2023-09-23,Este,B,396,258
2023-09-23,Este,C,191,64
2023-09-23,Este,D,478,230
2023-09-23,Oeste,A,271,199
2023-09-23,Oeste,B,319,264
2023-09-23,Oeste,C,60,139
2023-09-23,Oeste,D,322,28
2023-09-24,Norte,A,111,253
2023-09-24,Norte,B,353,285
2023-09-24,Norte,C,194,148
2023-09-24,Norte,D,473,144
2023-09-24,Sur,A,206,33
2023-09-24,Sur,B,180,45
2023-09-24,Sur,C,394,98
2023-09-24,Sur,D,229,118
2023-09-24,Este,A,266,23
2023-09-24,Este,B,338,174
2023-09-24,Este,C,431,289
2023-09-24,Este,D,61,37
2023-09-24,Oeste,A,118,241
2023-09-24,Oeste,B,490,265
2023-09-24,Oeste,C,391,158
2023-09-24,Oeste,D,83,295
2023-09-25,Norte,A,405,64
2023-09-25,Norte,B,382,130
2023-09-25,Norte,C,191,258
2023-09-25,Norte,D,231,157
2023-09-25,Sur,A,292,131
2023-09-25,Sur,B,136,224
2023-09-25,Sur,C,135,281
2023-09-25,Sur,D,366,201
2023-09-25,Este,A,234,228
2023-09-25,Este,B,463,253
2023-09-25,Este,C,161,223
2023-09-25,Este,D,70,284
2023-09-25,Oeste,A,450,275
2023-09-25,Oeste,B,200,26
2023-09-25,Oeste,C,484,286
2023-09-25,Oeste,D,376,131
2023-09-26,Norte,A,138,102
2023-09-26,Norte,B,276,106
2023-09-26,Norte,C,343,216
2023-09-26,Norte,D,249,117
2023-09-26,Sur,A,285,276
2023-09-26,Sur,B,383,162
2023-09-26,Sur,C,279,239
2023-09-26,Sur,D,405,132
2023-09-26,Este,A,200,209
2023-09-26,Este,B,191,156
2023-09-26,Este,C,349,217
2023-09-26,Este,D,349,190
2023-09-26,Oeste,A,437,268
2023-09-26,Oeste,B,181,270
2023-09-26,Oeste,C,224,207
2023-09-26,Oeste,D,255,186
2023-09-27,Norte,A,153,197
2023-09-27,Norte,B,429,34
2023-09-27,Norte,C,234,167
2023-09-27,Norte,D,237,52
2023-09-27,Sur,A,212,251
2023-09-27,Sur,B,436,294
2023-09-27,Sur,C,311,170
2023-09-27,Sur,D,117,244
2023-09-27,Este,A,336,250
2023-09-27,Este,B,247,239
2023-09-27,Este,C,425,75
2023-09-27,Este,D,306,263
2023-09-27,Oeste,A,495,92
2023-09-27,Oeste,B,70,93
2023-09-27,Oeste,C,410,90
2023-09-27,Oeste,D,321,226
2023-09-28,Norte,A,370,86
2023-09-28,Norte,B,116,119
2023-09-28,Norte,C,374,227
2023-09-28,Norte,D,444,255
2023-09-28,Sur,A,100,141
2023-09-28,Sur,B,107,272
2023-09-28,Sur,C,68,136
2023-09-28,Sur,D,53,241
2023-09-28,Este,A,80,82
2023-09-28,Este,B,447,239
2023-09-28,Este,C,187,31
2023-09-28,Este,D,196,111
2023-09-28,Oeste,A,241,58
2023-09-28,Oeste,B,96,298
2023-09-28,Oeste,C,168,76
2023-09-28,Oeste,D,459,69
2023-09-29,Norte,A,473,243
2023-09-29,Norte,B,412,233
2023-09-29,Norte,C,267,59
2023-09-29,Norte,D,129,205
2023-09-29,Sur,A,252,35
2023-09-29,Sur,B,166,105
2023-09-29,Sur,C,499,34
2023-09-29,Sur,D,190,97
2023-09-29,Este,A,261,39
2023-09-29,Este,B,165,178
2023-09-29,Este,C,77,72
2023-09-29,Este,D,51,174
2023-09-29,Oeste,A,130,297
2023-09-29,Oeste,B,313,154
2023-09-29,Oeste,C,72,64
2023-09-29,Oeste,D,491,139
2023-09-30,Norte,A,55,201
2023-09-30,Norte,B,298,232
2023-09-30,Norte,C,70,234
2023-09-30,Norte,D,468,267
2023-09-30,Sur,A,234,227
2023-09-30,Sur,B,472,115
2023-09-30,Sur,C,218,24
2023-09-30,Sur,D,51,187
2023-09-30,Este,A,243,47
2023-09-30,Este,B,411,211
2023-09-30,Este,C,487,134
2023-09-30,Este,D,404,59
2023-09-30,Oeste,A,85,290
2023-09-30,Oeste,B,208,236
2023-09-30,Oeste,C,247,286
2023-09-30,Oeste,D,116,246
2023-10-01,Norte,A,64,72
2023-10-01,Norte,B,234,119
2023-10-01,Norte,C,154,128
2023-10-01,Norte,D,486,223
2023-10-01,Sur,A,188,88
2023-10-01,Sur,B,81,286
2023-10-01,Sur,C,249,234
2023-10-01,Sur,D,246,238
2023-10-01,Este,A,174,170
2023-10-01,Este,B,447,258
2023-10-01,Este,C,335,25
2023-10-01,Este,D,489,180
2023-10-01,Oeste,A,109,239
2023-10-01,Oeste,B,78,169
2023-10-01,Oeste,C,320,299
2023-10-01,Oeste,D,179,299
2023-10-02,Norte,A,138,188
2023-10-02,Norte,B,77,187
2023-10-02,Norte,C,388,71
2023-10-02,Norte,D,231,97
2023-10-02,Sur,A,53,255
2023-10-02,Sur,B,299,282
2023-10-02,Sur,C,59,247
2023-10-02,Sur,D,492,278
2023-10-02,Este,A,361,294
2023-10-02,Este,B,427,28
2023-10-02,Este,C,497,253
2023-10-02,Este,D,372,184
2023-10-02,Oeste,A,344,110
2023-10-02,Oeste,B,136,23
2023-10-02,Oeste,C,365,136
2023-10-02,Oeste,D,485,133
2023-10-03,Norte,A,442,35
2023-10-03,Norte,B,260,227
2023-10-03,Norte,C,327,114
2023-10-03,Norte,D,53,244
2023-10-03,Sur,A,287,206
2023-10-03,Sur,B,457,40
2023-10-03,Sur,C,269,149
2023-10-03,Sur,D,247,276
2023-10-03,Este,A,206,263
2023-10-03,Este,B,276,276
2023-10-03,Este,C,458,25
2023-10-03,Este,D,196,251
2023-10-03,Oeste,A,456,184
2023-10-03,Oeste,B,478,101
2023-10-03,Oeste,C,284,118
2023-10-03,Oeste,D,495,53
2023-10-04,Norte,A,387,240
2023-10-04,Norte,B,186,190
2023-10-04,Norte,C,289,283
2023-10-04,Norte,D,96,291
2023-10-04,Sur,A,419,220
2023-10-04,Sur,B,410,119
2023-10-04,Sur,C,146,104
2023-10-04,Sur,D,434,250
2023-10-04,Este,A,233,78
2023-10-04,Este,B,221,153
2023-10-04,Este,C,471,43
2023-10-04,Este,D,365,262
2023-10-04,Oeste,A,117,297
2023-10-04,Oeste,B,416,218
2023-10-04,Oeste,C,68,57
2023-10-04,Oeste,D,352,88
2023-10-05,Norte,A,121,165
2023-10-05,Norte,B,388,245
2023-10-05,Norte,C,358,215
2023-10-05,Norte,D,474,142
2023-10-05,Sur,A,214,28
2023-10-05,Sur,B,274,102
2023-10-05,Sur,C,391,112
2023-10-05,Sur,D,341,162
2023-10-05,Este,A,264,219
2023-10-05,Este,B,141,63
2023-10-05,Este,C,264,160
2023-10-05,Este,D,146,87
2023-10-05,Oeste,A,321,199
2023-10-05,Oeste,B,75,41
2023-10-05,Oeste,C,453,196
2023-10-05,Oeste,D,266,154
2023-10-06,Norte,A,138,251
2023-10-06,Norte,B,398,262
2023-10-06,Norte,C,299,34
2023-10-06,Norte,D,212,133
2023-10-06,Sur,A,253,230
2023-10-06,Sur,B,125,235
2023-10-06,Sur,C,368,78
2023-10-06,Sur,D,353,97
2023-10-06,Este,A,154,133
2023-10-06,Este,B,310,299
2023-10-06,Este,C,426,254
2023-10-06,Este,D,472,208
2023-10-06,Oeste,A,275,288
2023-10-06,Oeste,B,152,107
2023-10-06,Oeste,C,483,231
2023-10-06,Oeste,D,115,55
2023-10-07,Norte,A,91,238
2023-10-07,Norte,B,95,84
2023-10-07,Norte,C,367,109
2023-10-07,Norte,D,350,297
2023-10-07,Sur,A,129,225
2023-10-07,Sur,B,127,73
2023-10-07,Sur,C,255,154
2023-10-07,Sur,D,287,50
2023-10-07,Este,A,305,284
2023-10-07,Este,B,427,139
2023-10-07,Este,C,439,295
2023-10-07,Este,D,429,235
2023-10-07,Oeste,A,178,137
2023-10-07,Oeste,B,295,233
2023-10-07,Oeste,C,276,67
2023-10-07,Oeste,D,91,101
2023-10-08,Norte,A,221,105
2023-10-08,Norte,B,212,241
2023-10-08,Norte,C,289,159
2023-10-08,Norte,D,247,234
2023-10-08,Sur,A,282,107
2023-10-08,Sur,B,291,42
2023-10-08,Sur,C,419,91
2023-10-08,Sur,D,109,44
2023-10-08,Este,A,116,223
2023-10-08,Este,B,294,84
2023-10-08,Este,C,336,106
2023-10-08,Este,D,347,290
2023-10-08,Oeste,A,472,267
2023-10-08,Oeste,B,478,271
2023-10-08,Oeste,C,343,285
2023-10-08,Oeste,D,116,296
2023-10-09,Norte,A,495,101
2023-10-09,Norte,B,107,184
2023-10-09,Norte,C,381,185
2023-10-09,Norte,D,285,31
2023-10-09,Sur,A,284,26
2023-10-09,Sur,B,340,146
2023-10-09,Sur,C,177,162
2023-10-09,Sur,D,373,90
2023-10-09,Este,A,239,122
2023-10-09,Este,B,345,195
2023-10-09,Este,C,275,116
2023-10-09,Este,D,161,56
2023-10-09,Oeste,A,329,298
2023-10-09,Oeste,B,471,263
2023-10-09,Oeste,C,88,39
2023-10-09,Oeste,D,417,48
2023-10-10,Norte,A,490,35
2023-10-10,Norte,B,85,133
2023-10-10,Norte,C,265,155
2023-10-10,Norte,D,480,245
2023-10-10,Sur,A,217,36
2023-10-10,Sur,B,452,218
2023-10-10,Sur,C,272,189
2023-10-10,Sur,D,76,200
2023-10-10,Este,A,220,158
2023-10-10,Este,B,104,28
2023-10-10,Este,C,363,232
2023-10-10,Este,D,151,188
2023-10-10,Oeste,A,345,185
2023-10-10,Oeste,B,480,185
2023-10-10,Oeste,C,184,51
2023-10-10,Oeste,D,232,143
2023-10-11,Norte,A,400,215
2023-10-11,Norte,B,362,259
2023-10-11,Norte,C,462,192
2023-10-11,Norte,D,266,202
2023-10-11,Sur,A,365,146
2023-10-11,Sur,B,97,223
2023-10-11,Sur,C,397,285
2023-10-11,Sur,D,332,232
2023-10-11,Este,A,369,209
2023-10-11,Este,B,196,49
2023-10-11,Este,C,403,162
2023-10-11,Este,D,194,50
2023-10-11,Oeste,A,472,181
2023-10-11,Oeste,B,243,266
2023-10-11,Oeste,C,183,157
2023-10-11,Oeste,D,393,195
2023-10-12,Norte,A,304,259
2023-10-12,Norte,B,378,247
2023-10-12,Norte,C,103,118
2023-10-12,Norte,D,452,266
2023-10-12,Sur,A,438,22
2023-10-12,Sur,B,480,219
2023-10-12,Sur,C,255,152
2023-10-12,Sur,D,266,100
2023-10-12,Este,A,470,49
2023-10-12,Este,B,99,252
2023-10-12,Este,C,382,283
2023-10-12,Este,D,222,69
2023-10-12,Oeste,A,115,232
2023-10-12,Oeste,B,165,153
2023-10-12,Oeste,C,440,200
2023-10-12,Oeste,D,481,249
2023-10-13,Norte,A,276,274
2023-10-13,Norte,B,138,159
2023-10-13,Norte,C,401,89
2023-10-13,Norte,D,103,107
2023-10-13,Sur,A,353,71
2023-10-13,Sur,B,193,79
2023-10-13,Sur,C,391,87
2023-10-13,Sur,D,442,298
2023-10-13,Este,A,249,212
2023-10-13,Este,B,186,22
2023-10-13,Este,C,188,131
2023-10-13,Este,D,271,86
2023-10-13,Oeste,A,360,193
2023-10-13,Oeste,B,463,157
2023-10-13,Oeste,C,200,46
2023-10-13,Oeste,D,238,85
2023-10-14,Norte,A,399,203
2023-10-14,Norte,B,87,143
2023-10-14,Norte,C,93,162
2023-10-14,Norte,D,263,94
2023-10-14,Sur,A,421,129
2023-10-14,Sur,B,413,169
2023-10-14,Sur,C,87,110
2023-10-14,Sur,D,255,184
2023-10-14,Este,A,498,243
2023-10-14,Este,B,162,227
2023-10-14,Este,C,389,120
2023-10-14,Este,D,426,110
2023-10-14,Oeste,A,423,55
2023-10-14,Oeste,B,198,200
2023-10-14,Oeste,C,77,69
2023-10-14,Oeste,D,292,178
2023-10-15,Norte,A,255,27
2023-10-15,Norte,B,452,179
2023-10-15,Norte,C,148,206
2023-10-15,Norte,D,246,178
2023-10-15,Sur,A,57,273
2023-10-15,Sur,B,210,157
2023-10-15,Sur,C,423,288
2023-10-15,Sur,D,180,244
2023-10-15,Este,A,278,68
2023-10-15,Este,B,93,37
2023-10-15,Este,C,95,201
2023-10-15,Este,D,261,197
2023-10-15,Oeste,A,435,276
2023-10-15,Oeste,B,494,299
2023-10-15,Oeste,C,97,269
2023-10-15,Oeste,D,96,144
2023-10-16,Norte,A,286,259
2023-10-16,Norte,B,300,226
2023-10-16,Norte,C,54,88
2023-10-16,Norte,D,453,235
2023-10-16,Sur,A,82,240
2023-10-16,Sur,B,471,166
2023-10-16,Sur,C,132,273
2023-10-16,Sur,D,86,154
2023-10-16,Este,A,316,178
2023-10-16,Este,B,101,50
2023-10-16,Este,C,303,33
2023-10-16,Este,D,456,50
2023-10-16,Oeste,A,185,134
2023-10-16,Oeste,B,156,183
2023-10-16,Oeste,C,365,183
2023-10-16,Oeste,D,474,131
2023-10-17,Norte,A,374,171
2023-10-17,Norte,B,52,289
2023-10-17,Norte,C,396,252
2023-10-17,Norte,D,128,109
2023-10-17,Sur,A,166,146
2023-10-17,Sur,B,470,142
2023-10-17,Sur,C,200,140
2023-10-17,Sur,D,233,157
2023-10-17,Este,A,289,200
2023-10-17,Este,B,257,170
2023-10-17,Este,C,57,195
2023-10-17,Este,D,419,251
2023-10-17,Oeste,A,493,264
2023-10-17,Oeste,B,456,258
2023-10-17,Oeste,C,229,41
2023-10-17,Oeste,D,190,271
2023-10-18,Norte,A,128,69
2023-10-18,Norte,B,343,97
2023-10-18,Norte,C,143,252
2023-10-18,Norte,D,75,56
2023-10-18,Sur,A,272,203
2023-10-18,Sur,B,284,138
2023-10-18,Sur,C,494,262
2023-10-18,Sur,D,488,292
2023-10-18,Este,A,83,244
2023-10-18,Este,B,430,238
2023-10-18,Este,C,103,67
2023-10-18,Este,D,371,40
2023-10-18,Oeste,A,382,263
2023-10-18,Oeste,B,153,249
2023-10-18,Oeste,C,328,78
2023-10-18,Oeste,D,306,144
2023-10-19,Norte,A,433,224
2023-10-19,Norte,B,246,64
2023-10-19,Norte,C,171,225
2023-10-19,Norte,D,267,184
2023-10-19,Sur,A,427,259
2023-10-19,Sur,B,262,215
2023-10-19,Sur,C,363,187
2023-10-19,Sur,D,65,37
2023-10-19,Este,A,397,87
2023-10-19,Este,B,241,117
2023-10-19,Este,C,229,182
2023-10-19,Este,D,418,272
2023-10-19,Oeste,A,456,100
2023-10-19,Oeste,B,169,193
2023-10-19,Oeste,C,447,261
2023-10-19,Oeste,D,206,70
2023-10-20,Norte,A,149,292
2023-10-20,Norte,B,389,178
2023-10-20,Norte,C,96,58
2023-10-20,Norte,D,310,142
2023-10-20,Sur,A,326,116
2023-10-20,Sur,B,314,44
2023-10-20,Sur,C,88,272
2023-10-20,Sur,D,404,38
2023-10-20,Este,A,99,109
2023-10-20,Este,B,77,59
2023-10-20,Este,C,61,239
2023-10-20,Este,D,350,48
2023-10-20,Oeste,A,119,116
2023-10-20,Oeste,B,253,251
2023-10-20,Oeste,C,188,118
2023-10-20,Oeste,D,275,295
2023-10-21,Norte,A,397,147
2023-10-21,Norte,B,164,273
2023-10-21,Norte,C,397,78
2023-10-21,Norte,D,347,193
2023-10-21,Sur,A,326,251
2023-10-21,Sur,B,92,97
2023-10-21,Sur,C,418,273
2023-10-21,Sur,D,491,279
2023-10-21,Este,A,362,149
2023-10-21,Este,B,154,114
2023-10-21,Este,C,104,174
2023-10-21,Este,D,392,71
2023-10-21,Oeste,A,456,176
2023-10-21,Oeste,B,162,61
2023-10-21,Oeste,C,118,156
2023-10-21,Oeste,D,369,95
2023-10-22,Norte,A,153,78
2023-10-22,Norte,B,116,112
2023-10-22,Norte,C,171,255
2023-10-22,Norte,D,133,20
2023-10-22,Sur,A,176,189
2023-10-22,Sur,B,95,252
2023-10-22,Sur,C,110,72
2023-10-22,Sur,D,103,272
2023-10-22,Este,A,300,31
2023-10-22,Este,B,96,90
2023-10-22,Este,C,227,74
2023-10-22,Este,D,172,42
2023-10-22,Oeste,A,206,194
2023-10-22,Oeste,B,490,143
2023-10-22,Oeste,C,53,233
2023-10-22,Oeste,D,219,132
2023-10-23,Norte,A,385,192
2023-10-23,Norte,B,322,99
2023-10-23,Norte,C,136,52
2023-10-23,Norte,D,137,45
2023-10-23,Sur,A,166,191
2023-10-23,Sur,B,131,107
2023-10-23,Sur,C,435,28
2023-10-23,Sur,D,244,74
2023-10-23,Este,A,213,271
2023-10-23,Este,B,447,169
2023-10-23,Este,C,466,260
2023-10-23,Este,D,315,173
2023-10-23,Oeste,A,180,89
2023-10-23,Oeste,B,402,132
2023-10-23,Oeste,C,317,203
2023-10-23,Oeste,D,498,142
2023-10-24,Norte,A,403,282
2023-10-24,Norte,B,248,101
2023-10-24,Norte,C,110,161
2023-10-24,Norte,D,68,212
2023-10-24,Sur,A,165,118
2023-10-24,Sur,B,412,45
2023-10-24,Sur,C,382,178
2023-10-24,Sur,D,192,258
2023-10-24,Este,A,403,179
2023-10-24,Este,B,61,148
2023-10-24,Este,C,260,222
2023-10-24,Este,D,270,87
2023-10-24,Oeste,A,355,260
2023-10-24,Oeste,B,205,57
2023-10-24,Oeste,C,418,283
2023-10-24,Oeste,D,134,144
2023-10-25,Norte,A,259,129
2023-10-25,Norte,B,486,191
2023-10-25,Norte,C,228,184
2023-10-25,Norte,D,412,147
2023-10-25,Sur,A,201,239
2023-10-25,Sur,B,485,183
2023-10-25,Sur,C,368,156
2023-10-25,Sur,D,324,96
2023-10-25,Este,A,185,294
2023-10-25,Este,B,63,87
2023-10-25,Este,C,53,181
2023-10-25,Este,D,201,130
2023-10-25,Oeste,A,149,96
2023-10-25,Oeste,B,256,216
2023-10-25,Oeste,C,174,42
2023-10-25,Oeste,D,426,145
2023-10-26,Norte,A,114,29
2023-10-26,Norte,B,493,193
2023-10-26,Norte,C,112,148
2023-10-26,Norte,D,429,273
2023-10-26,Sur,A,368,54
2023-10-26,Sur,B,499,108
2023-10-26,Sur,C,393,91
2023-10-26,Sur,D,392,193
2023-10-26,Este,A,442,173
2023-10-26,Este,B,240,66
2023-10-26,Este,C,205,247
2023-10-26,Este,D,86,240
2023-10-26,Oeste,A,180,260
2023-10-26,Oeste,B,147,112
2023-10-26,Oeste,C,271,289
2023-10-26,Oeste,D,204,50
2023-10-27,Norte,A,427,297
2023-10-27,Norte,B,321,46
2023-10-27,Norte,C,226,225
2023-10-27,Norte,D,64,77
2023-10-27,Sur,A,434,31
2023-10-27,Sur,B,212,158
2023-10-27,Sur,C,172,218
2023-10-27,Sur,D,292,55
2023-10-27,Este,A,99,268
2023-10-27,Este,B,306,62
2023-10-27,Este,C,422,83
2023-10-27,Este,D,482,288
2023-10-27,Oeste,A,459,109
2023-10-27,Oeste,B,434,82
2023-10-27,Oeste,C,217,161
2023-10-27,Oeste,D,63,159
2023-10-28,Norte,A,315,27
2023-10-28,Norte,B,378,232
2023-10-28,Norte,C,299,31
2023-10-28,Norte,D,221,265
2023-10-28,Sur,A,292,249
2023-10-28,Sur,B,428,37
2023-10-28,Sur,C,230,142
2023-10-28,Sur,D,53,224
2023-10-28,Este,A,223,29
2023-10-28,Este,B,345,154
2023-10-28,Este,C,446,281
2023-10-28,Este,D,104,225
2023-10-28,Oeste,A,103,226
2023-10-28,Oeste,B,78,280
2023-10-28,Oeste,C,123,119
2023-10-28,Oeste,D,401,64
2023-10-29,Norte,A,105,100
2023-10-29,Norte,B,270,75
2023-10-29,Norte,C,189,298
2023-10-29,Norte,D,306,164
2023-10-29,Sur,A,259,101
2023-10-29,Sur,B,50,47
2023-10-29,Sur,C,285,285
2023-10-29,Sur,D,285,232
2023-10-29,Este,A,399,134
2023-10-29,Este,B,326,46
2023-10-29,Este,C,134,55
2023-10-29,Este,D,180,257
2023-10-29,Oeste,A,487,33
2023-10-29,Oeste,B,393,71
2023-10-29,Oeste,C,312,58
2023-10-29,Oeste,D,343,68
2023-10-30,Norte,A,118,174
2023-10-30,Norte,B,180,292
2023-10-30,Norte,C,262,246
2023-10-30,Norte,D,248,33
2023-10-30,Sur,A,264,51
2023-10-30,Sur,B,413,96
2023-10-30,Sur,C,154,243
2023-10-30,Sur,D,175,25
2023-10-30,Este,A,363,140
2023-10-30,Este,B,228,297
2023-10-30,Este,C,219,254
2023-10-30,Este,D,223,244
2023-10-30,Oeste,A,446,27
2023-10-30,Oeste,B,224,152
2023-10-30,Oeste,C,461,26
2023-10-30,Oeste,D,51,226
2023-10-31,Norte,A,221,214
2023-10-31,Norte,B,258,138
2023-10-31,Norte,C,145,200
2023-10-31,Norte,D,389,116
2023-10-31,Sur,A,185,220
2023-10-31,Sur,B,261,31
2023-10-31,Sur,C,265,94
2023-10-31,Sur,D,403,294
2023-10-31,Este,A,497,202
2023-10-31,Este,B,274,83
2023-10-31,Este,C,77,188
2023-10-31,Este,D,363,179
2023-10-31,Oeste,A,248,244
2023-10-31,Oeste,B,267,291
2023-10-31,Oeste,C,489,286
2023-10-31,Oeste,D,105,53
2023-11-01,Norte,A,180,287
2023-11-01,Norte,B,288,95
2023-11-01,Norte,C,219,179
2023-11-01,Norte,D,442,244
2023-11-01,Sur,A,238,45
2023-11-01,Sur,B,305,277
2023-11-01,Sur,C,266,262
2023-11-01,Sur,D,264,102
2023-11-01,Este,A,56,25
2023-11-01,Este,B,453,48
2023-11-01,Este,C,414,249
2023-11-01,Este,D,202,296
2023-11-01,Oeste,A,472,106
2023-11-01,Oeste,B,293,120
2023-11-01,Oeste,C,221,25
2023-11-01,Oeste,D,60,125
2023-11-02,Norte,A,105,105
2023-11-02,Norte,B,384,250
2023-11-02,Norte,C,264,155
2023-11-02,Norte,D,469,48
2023-11-02,Sur,A,70,98
2023-11-02,Sur,B,239,29
2023-11-02,Sur,C,277,77
2023-11-02,Sur,D,100,97
2023-11-02,Este,A,94,194
2023-11-02,Este,B,293,283
2023-11-02,Este,C,116,290
2023-11-02,Este,D,242,115
2023-11-02,Oeste,A,302,43
2023-11-02,Oeste,B,163,265
2023-11-02,Oeste,C,217,286
2023-11-02,Oeste,D,144,137
2023-11-03,Norte,A,125,25
2023-11-03,Norte,B,192,73
2023-11-03,Norte,C,488,288
2023-11-03,Norte,D,260,280
2023-11-03,Sur,A,143,214
2023-11-03,Sur,B,58,153
2023-11-03,Sur,C,445,255
2023-11-03,Sur,D,468,223
2023-11-03,Este,A,450,81
2023-11-03,Este,B,100,230
2023-11-03,Este,C,239,107
2023-11-03,Este,D,230,134
2023-11-03,Oeste,A,306,43
2023-11-03,Oeste,B,265,206
2023-11-03,Oeste,C,229,137
2023-11-03,Oeste,D,171,128
2023-11-04,Norte,A,98,76
2023-11-04,Norte,B,448,50
2023-11-04,Norte,C,350,182
2023-11-04,Norte,D,114,287
2023-11-04,Sur,A,326,36
2023-11-04,Sur,B,467,54
2023-11-04,Sur,C,491,207
2023-11-04,Sur,D,209,111
2023-11-04,Este,A,298,203
2023-11-04,Este,B,379,200
2023-11-04,Este,C,268,107
2023-11-04,Este,D,166,52
2023-11-04,Oeste,A,347,184
2023-11-04,Oeste,B,446,123
2023-11-04,Oeste,C,86,69
2023-11-04,Oeste,D,60,51
2023-11-05,Norte,A,257,276
2023-11-05,Norte,B,388,29
2023-11-05,Norte,C,416,196
